customer_id,age_range,marital_status,rented,family_size,no_of_children,income_bracket
6387,56+,NaN,False,6,4.0,9
6388,36-45,NaN,False,6,3.0,9
6389,56+,Married,False,6,1.0,8
6390,26-35,Single,False,2,1.0,7
6391,56+,Married,True,6,1.0,8
6392,56+,Married,False,4,1.0,9
6393,46-55,Single,False,5,3.0,2
6394,46-55,Single,True,6,1.0,2
6395,18-25,Married,False,2,6.0,9
6396,26-35,Married,True,3,1.0,1
6397,36-45,Married,False,5,1.0,3
6398,36-45,Married,False,1,5.0,1
6399,26-35,Single,False,2,2.0,1
6400,46-55,Married,False,2,1.0,6
6401,26-35,NaN,False,3,,4
6402,36-45,NaN,False,6,4.0,8
6403,46-55,NaN,False,1,5.0,1
6404,26-35,NaN,True,3,6.0,4
6405,56+,NaN,True,2,5.0,8
6406,56+,NaN,False,2,3.0,1
6407,46-55,Single,True,1,,1
6408,18-25,Single,False,2,3.0,2
6409,56+,Married,True,5,1.0,3
6410,56+,NaN,True,1,1.0,6
6411,46-55,NaN,False,3,5.0,1
6412,36-45,NaN,True,6,1.0,9
6413,18-25,Married,True,4,,6
6414,56+,Single,True,3,3.0,9
6415,46-55,Single,True,1,6.0,1
6416,26-35,Single,False,4,1.0,5
6417,56+,Married,False,3,6.0,3
6418,56+,NaN,True,2,5.0,7
6419,36-45,Married,True,3,2.0,9
6420,56+,Single,False,4,1.0,9
6421,36-45,Single,True,6,2.0,8
6422,56+,Single,True,6,2.0,7
6423,56+,NaN,True,5,2.0,9
6424,26-35,Single,False,1,,1
6425,36-45,Single,False,3,,8
6426,36-45,NaN,False,2,3.0,7
6427,46-55,Married,True,1,2.0,6
6428,36-45,Single,False,1,,7
6429,56+,Married,True,4,2.0,9
6430,46-55,Single,True,5,6.0,6
6431,26-35,NaN,False,2,6.0,3
6432,36-45,NaN,True,2,2.0,4
6433,56+,Married,False,3,3.0,2
6434,26-35,Single,False,5,1.0,5
6435,56+,Married,False,3,2.0,7
6436,46-55,NaN,False,2,4.0,5
6437,26-35,Single,False,3,5.0,6
6438,36-45,Single,True,5,1.0,6
6439,26-35,Married,False,5,6.0,1
6440,56+,Single,False,2,3.0,1
6441,56+,NaN,True,2,2.0,5
6442,56+,Married,True,2,6.0,9
6443,46-55,Single,True,6,,1
6444,56+,Married,True,4,3.0,4
6445,46-55,NaN,True,1,4.0,7
6446,56+,Married,True,2,3.0,7
6447,56+,NaN,False,1,6.0,9
6448,46-55,Married,True,6,5.0,6
6449,18-25,Single,False,6,3.0,7
6450,26-35,Single,False,5,3.0,6
6451,26-35,Married,False,2,2.0,3
6452,46-55,Married,True,1,,2
6453,18-25,Married,False,4,6.0,4
6454,36-45,NaN,True,4,6.0,2
6455,56+,Single,False,6,4.0,9
6456,18-25,NaN,False,3,4.0,4
6457,56+,Married,False,3,2.0,8
6458,46-55,NaN,False,3,5.0,2
6459,46-55,NaN,True,6,6.0,7
6460,18-25,Single,False,3,5.0,8
6461,46-55,Married,False,2,,3
6462,56+,NaN,False,1,2.0,6
6463,46-55,Married,False,3,,5
6464,56+,Single,True,4,2.0,9
6465,36-45,Single,True,4,4.0,3
6466,26-35,NaN,False,3,5.0,9
6467,56+,NaN,True,2,2.0,8
6468,36-45,NaN,False,6,4.0,6
6469,26-35,NaN,True,5,1.0,7
6470,56+,NaN,False,6,4.0,7
6471,18-25,Single,True,4,3.0,6
6472,36-45,Married,False,4,4.0,3
6473,36-45,Married,False,6,3.0,7
6474,36-45,NaN,False,6,1.0,4
6475,26-35,Married,False,4,4.0,7
6476,46-55,Single,True,4,1.0,7
6477,36-45,Single,False,6,6.0,7
6478,56+,NaN,False,2,3.0,3
6479,18-25,NaN,True,3,2.0,4
6480,36-45,NaN,False,2,,9
6481,46-55,Married,False,5,1.0,1
6482,26-35,Single,False,1,6.0,3
6483,26-35,NaN,True,2,3.0,8
6484,46-55,Single,True,5,,8
6485,18-25,NaN,True,2,4.0,2
6486,56+,NaN,True,5,1.0,3
6487,46-55,Married,True,4,1.0,3
6488,46-55,Married,False,6,6.0,9
6489,56+,Single,False,3,3.0,4
6490,18-25,Married,False,1,6.0,7
6491,56+,Married,True,1,3.0,3
6492,46-55,NaN,True,2,1.0,5
6493,26-35,Married,False,3,4.0,2
6494,26-35,NaN,False,4,3.0,8
6495,26-35,Single,True,5,6.0,7
6496,18-25,Married,True,3,4.0,2
6497,36-45,NaN,True,4,,2
6498,36-45,Married,False,3,2.0,2
6499,56+,NaN,True,4,1.0,5
6500,56+,Single,False,1,6.0,4
6501,18-25,NaN,True,1,6.0,8
6502,36-45,Married,True,4,1.0,3
6503,18-25,NaN,True,5,4.0,3
6504,26-35,NaN,True,4,6.0,8
6505,46-55,Married,True,6,5.0,7
6506,46-55,Married,False,5,2.0,3
6507,18-25,Married,False,3,2.0,6
6508,56+,NaN,False,1,4.0,9
6509,46-55,Married,True,2,4.0,8
6510,26-35,NaN,False,2,6.0,1
6511,56+,Married,False,5,5.0,3
6512,46-55,Married,False,4,2.0,4
6513,46-55,NaN,False,1,6.0,4
6514,26-35,NaN,True,3,2.0,1
6515,26-35,Married,True,6,,3
6516,56+,Married,True,2,,9
6517,26-35,Single,True,1,,7
6518,56+,Single,True,5,5.0,7
6519,46-55,Single,False,6,6.0,8
6520,26-35,Single,False,5,4.0,9
6521,46-55,Single,False,1,,6
6522,46-55,NaN,False,5,2.0,5
6523,46-55,NaN,True,2,3.0,5
6524,18-25,NaN,True,4,2.0,2
6525,36-45,Married,False,6,2.0,6
6526,56+,Single,True,2,3.0,8
6527,56+,Married,True,1,3.0,9
6528,36-45,Single,False,6,4.0,3
6529,26-35,Married,False,5,5.0,7
6530,26-35,NaN,True,2,2.0,2
6531,56+,NaN,True,5,4.0,9
6532,46-55,Married,True,4,2.0,3
6533,36-45,Single,False,6,3.0,9
6534,18-25,Single,False,6,,2
6535,46-55,NaN,False,1,2.0,4
6536,46-55,Married,False,1,5.0,2
6537,18-25,Single,False,1,2.0,4
6538,26-35,Single,False,5,5.0,4
6539,36-45,Single,False,1,5.0,8
6540,56+,NaN,False,1,3.0,6
6541,26-35,Single,True,1,4.0,5
6542,46-55,Single,True,1,3.0,2
6543,18-25,Married,False,1,,6
6544,18-25,NaN,True,6,1.0,3
6545,46-55,NaN,True,1,,4
6546,36-45,Single,True,5,,3
6547,26-35,Married,False,4,4.0,2
6548,46-55,NaN,False,5,3.0,3
6549,46-55,Single,False,2,2.0,3
6550,18-25,Single,True,3,1.0,9
6551,46-55,Single,False,4,,1
6552,56+,Single,False,6,2.0,2
6553,36-45,Single,False,3,6.0,7
6554,18-25,NaN,False,6,1.0,4
6555,18-25,NaN,True,2,2.0,2
6556,36-45,Single,False,2,1.0,1
6557,56+,Single,False,5,2.0,6
6558,36-45,NaN,False,6,4.0,8
6559,18-25,NaN,False,5,4.0,9
6560,18-25,NaN,True,2,1.0,5
6561,46-55,Married,True,5,,8
6562,46-55,Single,False,1,1.0,8
6563,56+,Single,True,3,5.0,8
6564,56+,Married,False,2,2.0,6
6565,18-25,Single,False,3,2.0,1
6566,18-25,Single,False,4,4.0,3
6567,18-25,Married,True,1,,2
6568,36-45,Married,True,1,5.0,3
6569,18-25,Single,True,6,4.0,5
6570,36-45,Married,True,1,6.0,8
6571,36-45,Single,False,1,2.0,8
6572,36-45,NaN,True,6,3.0,5
6573,26-35,NaN,False,6,6.0,1
6574,56+,Single,False,3,1.0,9
6575,26-35,NaN,False,3,5.0,7
6576,56+,Married,True,3,3.0,5
6577,56+,Married,False,1,3.0,8
6578,46-55,NaN,False,1,6.0,9
6579,26-35,Married,False,3,,4
6580,26-35,Married,False,3,3.0,9
6581,36-45,Married,True,5,6.0,3
6582,18-25,Married,False,2,,6
6583,56+,Single,True,1,6.0,5
6584,26-35,Married,True,3,2.0,9
6585,26-35,Married,True,3,,8
6586,46-55,Single,False,6,5.0,6
6587,18-25,Single,False,5,2.0,4
6588,36-45,NaN,True,2,,1
6589,26-35,NaN,True,1,3.0,3
6590,46-55,Married,True,2,4.0,8
6591,26-35,NaN,False,4,5.0,2
6592,26-35,Married,False,4,4.0,6
6593,46-55,NaN,False,6,1.0,3
6594,46-55,NaN,False,2,1.0,3
6595,26-35,Married,True,3,4.0,1
6596,46-55,Single,False,6,2.0,3
6597,26-35,Married,False,3,2.0,2
6598,46-55,Married,True,6,,9
6599,18-25,Married,False,3,6.0,4
6600,46-55,Married,True,6,2.0,2
6601,26-35,Married,False,2,1.0,9
6602,36-45,Single,False,1,5.0,1
6603,18-25,Married,False,5,3.0,2
6604,46-55,NaN,False,1,3.0,3
6605,46-55,Single,False,4,2.0,6
6606,46-55,Single,False,1,6.0,4
6607,18-25,NaN,True,1,4.0,5
6608,18-25,NaN,False,4,,4
6609,18-25,Single,False,3,1.0,4
6610,18-25,Married,True,2,3.0,1
6611,36-45,Married,True,5,4.0,6
6612,26-35,Married,True,3,1.0,1
6613,26-35,Married,False,2,6.0,5
6614,26-35,Single,False,2,3.0,7
6615,46-55,Married,False,6,3.0,2
6616,46-55,Married,False,5,,1
6617,26-35,Single,False,1,4.0,2
6618,46-55,NaN,False,1,4.0,9
6619,56+,Single,True,5,2.0,4
6620,56+,Single,False,3,5.0,1
6621,36-45,Single,True,4,,2
6622,18-25,NaN,True,5,,9
6623,36-45,Married,False,4,6.0,6
6624,46-55,Single,False,6,5.0,1
6625,46-55,Married,False,4,4.0,4
6626,18-25,Single,True,5,5.0,8
6627,46-55,Married,True,3,2.0,2
6628,18-25,Single,True,5,3.0,9
6629,18-25,Single,True,6,2.0,4
6630,56+,NaN,False,1,1.0,3
6631,26-35,Married,True,6,6.0,6
6632,46-55,Single,True,5,6.0,9
6633,56+,NaN,False,1,,9
6634,46-55,NaN,False,3,1.0,2
6635,26-35,Single,False,5,5.0,7
6636,56+,NaN,False,6,5.0,7
6637,36-45,NaN,False,4,3.0,9
6638,46-55,Single,False,6,4.0,4
6639,46-55,NaN,True,1,1.0,2
6640,36-45,NaN,True,5,4.0,5
6641,26-35,NaN,True,2,,1
6642,26-35,Married,False,6,,6
6643,36-45,Married,False,6,,4
6644,56+,Single,True,1,1.0,4
6645,46-55,Single,False,2,3.0,2
6646,56+,Single,False,1,1.0,5
6647,46-55,Married,False,5,4.0,7
6648,26-35,Single,True,5,4.0,9
6649,18-25,Married,False,2,3.0,3
6650,46-55,Married,False,4,,1
6651,18-25,Single,True,2,4.0,6
6652,18-25,Single,True,6,3.0,8
6653,46-55,NaN,True,6,,9
6654,46-55,Married,False,2,3.0,5
6655,26-35,Single,True,2,4.0,4
6656,36-45,Single,True,3,6.0,1
6657,56+,Single,False,6,6.0,9
6658,36-45,NaN,False,5,4.0,5
6659,46-55,NaN,True,6,6.0,3
6660,18-25,Single,True,6,,6
6661,36-45,Single,True,6,2.0,7
6662,56+,Married,False,1,4.0,2
6663,26-35,Married,False,5,1.0,5
6664,56+,Single,False,1,3.0,2
6665,56+,Married,True,2,5.0,7
6666,18-25,NaN,False,4,5.0,4
6667,56+,Married,False,3,2.0,3
6668,56+,Single,False,2,3.0,6
6669,56+,Single,True,5,2.0,2
6670,56+,Married,False,6,,4
6671,56+,Single,False,3,6.0,1
6672,18-25,Married,True,5,4.0,8
6673,26-35,Married,True,6,2.0,3
6674,36-45,NaN,True,1,2.0,3
6675,36-45,NaN,False,1,4.0,6
6676,56+,Single,True,6,1.0,6
6677,46-55,NaN,True,6,3.0,9
6678,26-35,NaN,False,6,6.0,7
6679,56+,Married,False,1,,6
6680,18-25,Married,False,5,4.0,7
6681,36-45,NaN,True,6,4.0,6
6682,56+,NaN,False,2,6.0,2
6683,46-55,Married,False,2,1.0,2
6684,18-25,Single,True,3,6.0,5
6685,26-35,Single,False,5,2.0,8
6686,18-25,Single,False,1,,5
6687,18-25,NaN,False,5,5.0,5
6688,18-25,Single,False,1,6.0,4
6689,56+,Married,False,4,4.0,7
6690,18-25,NaN,False,5,3.0,8
6691,36-45,Married,False,1,5.0,3
6692,18-25,Single,True,1,3.0,2
6693,56+,NaN,True,5,1.0,5
6694,56+,NaN,True,5,3.0,3
6695,56+,Married,True,3,4.0,5
6696,18-25,Single,False,3,1.0,5
6697,18-25,Married,True,2,5.0,6
6698,36-45,NaN,True,5,5.0,3
6699,18-25,Single,True,2,,8
6700,46-55,NaN,False,1,,6
6701,36-45,Single,True,5,1.0,4
6702,36-45,Single,False,2,,6
6703,26-35,NaN,True,1,5.0,6
6704,56+,Married,True,6,5.0,4
6705,56+,NaN,True,3,4.0,3
6706,18-25,NaN,True,3,,6
6707,26-35,Single,True,1,1.0,2
6708,46-55,NaN,True,6,6.0,6
6709,36-45,NaN,False,3,1.0,2
6710,56+,NaN,False,1,1.0,3
6711,26-35,NaN,True,1,5.0,4
6712,56+,Married,False,4,5.0,8
6713,36-45,NaN,False,2,4.0,9
6714,26-35,Married,True,2,6.0,3
6715,18-25,NaN,True,6,2.0,1
6716,56+,NaN,False,5,4.0,6
6717,46-55,Married,False,4,3.0,8
6718,18-25,Married,True,2,,1
6719,36-45,Single,True,6,6.0,4
6720,36-45,NaN,True,6,2.0,8
6721,56+,Married,False,2,6.0,6
6722,46-55,NaN,False,5,1.0,8
6723,36-45,Married,True,5,4.0,3
6724,36-45,NaN,True,3,4.0,2
6725,46-55,NaN,True,1,3.0,6
6726,18-25,Single,True,6,2.0,4
6727,36-45,Married,True,5,6.0,2
6728,26-35,Single,False,2,,2
6729,46-55,NaN,False,6,5.0,4
6730,46-55,Single,False,6,1.0,2
6731,46-55,Single,False,1,5.0,2
6732,18-25,NaN,False,2,4.0,9
6733,26-35,NaN,True,4,3.0,5
6734,26-35,NaN,False,5,5.0,7
6735,18-25,NaN,False,5,4.0,1
6736,26-35,Single,False,4,5.0,1
6737,26-35,NaN,True,1,4.0,6
6738,36-45,Married,True,3,1.0,8
6739,26-35,Single,False,1,4.0,9
6740,26-35,NaN,False,3,5.0,7
6741,56+,Single,True,5,5.0,5
6742,56+,Single,False,2,6.0,3
6743,18-25,NaN,False,3,6.0,2
6744,18-25,NaN,False,4,2.0,5
6745,26-35,NaN,True,2,,9
6746,56+,NaN,False,4,1.0,9
6747,46-55,NaN,False,5,5.0,5
6748,26-35,Single,False,5,2.0,5
6749,56+,NaN,True,1,1.0,8
6750,36-45,Single,False,5,,5
6751,18-25,NaN,False,4,3.0,1
6752,46-55,Single,False,1,3.0,2
6753,36-45,Married,False,1,2.0,8
6754,36-45,Married,False,6,2.0,5
6755,26-35,Single,True,5,4.0,1
6756,56+,NaN,True,5,4.0,4
6757,46-55,Married,False,6,6.0,2
6758,18-25,Single,False,5,2.0,9
6759,26-35,NaN,True,4,1.0,6
6760,56+,Married,False,5,6.0,1
6761,56+,Single,True,3,1.0,2
6762,46-55,Married,True,2,2.0,4
6763,46-55,Single,True,2,6.0,2
6764,46-55,Single,False,2,,2
6765,36-45,NaN,False,5,1.0,4
6766,36-45,NaN,True,6,2.0,7
6767,36-45,NaN,True,2,,8
6768,18-25,Single,False,2,6.0,8
6769,56+,NaN,False,4,6.0,7
6770,18-25,Single,True,5,6.0,5
6771,26-35,Married,True,6,1.0,6
6772,56+,NaN,False,4,,9
6773,46-55,Single,True,1,5.0,9
6774,56+,Single,False,5,4.0,8
6775,46-55,NaN,True,2,5.0,4
6776,26-35,Single,True,6,4.0,4
6777,26-35,Married,False,4,,5
6778,46-55,NaN,False,1,2.0,7
6779,46-55,Married,True,1,5.0,7
6780,46-55,NaN,True,3,6.0,3
6781,26-35,NaN,False,6,2.0,1
6782,46-55,Single,True,3,1.0,4
6783,56+,Married,False,1,3.0,8
6784,18-25,NaN,False,2,4.0,4
6785,18-25,Married,True,6,,6
6786,46-55,Single,True,4,3.0,3
6787,36-45,Single,True,1,6.0,1
6788,26-35,Married,False,3,4.0,2
6789,56+,Married,True,5,6.0,3
6790,36-45,Single,False,2,3.0,1
6791,18-25,NaN,False,4,6.0,1
6792,18-25,Single,False,2,1.0,5
6793,18-25,NaN,True,2,3.0,8
6794,18-25,Single,False,2,1.0,6
6795,18-25,NaN,False,4,6.0,8
6796,18-25,NaN,True,4,,8
6797,56+,Married,False,4,2.0,1
6798,56+,Married,False,4,1.0,2
6799,26-35,Married,True,4,4.0,2
6800,56+,Married,False,3,,9
6801,26-35,NaN,False,3,5.0,6
6802,36-45,Single,True,1,5.0,7
6803,36-45,NaN,True,1,5.0,2
6804,18-25,NaN,True,2,3.0,5
6805,18-25,Single,False,4,,6
6806,26-35,NaN,True,4,2.0,3
6807,46-55,Single,False,2,,9
6808,18-25,Married,False,2,1.0,2
6809,18-25,Single,False,2,5.0,7
6810,46-55,Married,True,5,1.0,1
6811,36-45,Single,False,3,1.0,3
6812,56+,Single,False,2,2.0,6
6813,18-25,NaN,False,6,,8
6814,56+,Single,True,4,5.0,1
6815,18-25,Married,False,6,6.0,5
6816,18-25,NaN,False,4,4.0,1
6817,56+,Single,False,4,1.0,1
6818,46-55,NaN,False,4,1.0,1
6819,26-35,Single,False,3,4.0,4
6820,56+,NaN,True,4,1.0,4
6821,56+,Married,True,3,5.0,9
6822,26-35,NaN,False,1,5.0,7
6823,36-45,NaN,True,6,,9
6824,46-55,NaN,True,2,1.0,1
6825,26-35,Married,True,5,4.0,2
6826,56+,NaN,True,3,3.0,1
6827,56+,NaN,False,2,2.0,7
6828,56+,Single,True,1,,6
6829,56+,NaN,False,2,1.0,2
6830,26-35,Single,True,4,2.0,8
6831,36-45,Married,False,2,5.0,6
6832,36-45,NaN,False,1,4.0,9
6833,18-25,Married,False,2,2.0,4
6834,26-35,NaN,False,3,5.0,2
6835,18-25,NaN,False,2,,2
6836,26-35,Single,True,5,4.0,8
6837,36-45,Married,False,6,2.0,1
6838,18-25,Married,False,5,5.0,2
6839,56+,Single,False,1,2.0,7
6840,56+,NaN,True,3,1.0,8
6841,18-25,Single,True,1,5.0,8
6842,46-55,NaN,False,6,5.0,6
6843,18-25,Married,True,3,3.0,8
6844,36-45,Married,False,6,,8
6845,18-25,Single,True,5,6.0,8
6846,56+,NaN,True,3,3.0,3
6847,26-35,NaN,False,3,1.0,4
6848,36-45,Single,True,3,,6
6849,36-45,NaN,False,6,,5
6850,36-45,Married,True,6,5.0,6
6851,26-35,Married,False,1,6.0,8
6852,26-35,Single,False,5,1.0,8
6853,56+,Single,True,6,6.0,9
6854,18-25,NaN,True,5,3.0,5
6855,46-55,Married,True,2,,8
6856,46-55,Married,True,6,6.0,7
6857,56+,Married,False,1,5.0,2
6858,18-25,Married,True,2,1.0,4
6859,18-25,Married,True,5,4.0,6
6860,18-25,Married,True,6,,6
6861,46-55,Single,True,1,3.0,6
6862,46-55,Single,False,5,5.0,2
6863,56+,Single,True,6,2.0,1
6864,56+,Married,False,1,2.0,3
6865,46-55,Married,True,1,5.0,8
6866,56+,Married,True,3,6.0,5
6867,36-45,Single,True,1,2.0,6
6868,26-35,Married,True,3,,8
6869,46-55,Married,False,3,3.0,2
6870,36-45,NaN,False,5,,9
6871,18-25,Single,True,3,1.0,3
6872,36-45,Single,True,3,1.0,1
6873,26-35,Married,False,6,3.0,9
6874,18-25,NaN,False,2,,3
6875,56+,Married,True,1,5.0,9
6876,26-35,Married,True,2,4.0,1
6877,26-35,Married,False,2,2.0,6
6878,26-35,Single,True,2,4.0,4
6879,36-45,NaN,False,4,3.0,2
6880,26-35,NaN,True,4,2.0,8
6881,36-45,Married,False,5,4.0,8
6882,18-25,NaN,False,3,6.0,4
6883,18-25,Single,True,5,5.0,9
6884,46-55,Single,False,3,3.0,1
6885,26-35,NaN,False,1,3.0,1
6886,18-25,Single,True,5,6.0,2
6887,18-25,NaN,False,6,,2
6888,56+,Single,True,4,5.0,2
6889,56+,Single,True,6,3.0,9
6890,18-25,NaN,False,4,1.0,2
6891,46-55,Married,False,2,1.0,2
6892,56+,Single,False,4,5.0,5
6893,18-25,Single,False,2,,8
6894,26-35,NaN,True,6,4.0,3
6895,26-35,NaN,True,4,3.0,2
6896,18-25,Single,True,4,5.0,5
6897,26-35,NaN,True,3,5.0,5
6898,26-35,Married,True,4,3.0,9
6899,56+,Married,False,4,4.0,8
6900,26-35,Single,True,5,,5
6901,26-35,Single,False,2,,4
6902,36-45,Single,True,5,4.0,7
6903,46-55,Single,False,1,1.0,6
6904,46-55,NaN,False,6,1.0,8
6905,18-25,Single,True,4,5.0,8
6906,36-45,NaN,True,1,6.0,6
6907,26-35,NaN,False,6,,6
6908,18-25,NaN,False,6,,3
6909,46-55,NaN,True,1,6.0,9
6910,26-35,Married,True,5,1.0,6
6911,56+,NaN,True,6,3.0,7
6912,26-35,NaN,False,4,2.0,8
6913,36-45,NaN,True,4,5.0,4
6914,46-55,Single,True,2,,4
6915,26-35,NaN,True,2,1.0,4
6916,26-35,Single,True,6,6.0,4
6917,46-55,NaN,False,3,6.0,9
6918,36-45,NaN,True,4,5.0,4
6919,26-35,Married,False,3,,9
6920,46-55,Single,False,6,4.0,8
6921,46-55,Married,False,2,3.0,6
6922,46-55,NaN,True,6,2.0,6
6923,18-25,Married,True,2,3.0,5
6924,46-55,Married,True,4,1.0,7
6925,36-45,Single,True,4,4.0,2
6926,26-35,Married,False,5,6.0,5
6927,18-25,Single,True,2,5.0,9
6928,56+,Single,False,2,2.0,9
6929,46-55,NaN,False,4,4.0,7
6930,46-55,Married,True,1,1.0,5
6931,56+,NaN,True,1,2.0,2
6932,26-35,NaN,True,5,1.0,2
6933,56+,Single,True,4,6.0,6
6934,46-55,Married,True,2,1.0,8
6935,46-55,Married,True,1,6.0,5
6936,18-25,Married,False,5,4.0,4
6937,26-35,NaN,True,1,2.0,5
6938,46-55,Married,False,4,4.0,1
6939,56+,Single,True,5,,2
6940,18-25,Single,False,1,2.0,2
6941,26-35,Married,False,3,5.0,6
6942,18-25,Married,True,4,3.0,6
6943,36-45,Single,False,1,5.0,7
6944,36-45,Single,True,6,4.0,8
6945,46-55,Single,True,1,4.0,9
6946,46-55,Married,True,6,4.0,3
6947,18-25,NaN,True,2,,6
6948,26-35,Single,False,2,3.0,9
6949,26-35,Single,False,5,4.0,9
6950,18-25,Married,True,5,1.0,2
6951,46-55,Single,True,5,4.0,8
6952,56+,NaN,False,6,,6
6953,36-45,NaN,True,5,2.0,4
6954,18-25,Single,False,2,4.0,6
6955,46-55,NaN,False,1,1.0,4
6956,56+,NaN,True,3,1.0,9
6957,26-35,Single,False,5,3.0,8
6958,46-55,Single,True,1,5.0,5
6959,56+,Single,True,2,5.0,2
6960,36-45,Married,False,4,3.0,1
6961,18-25,Married,True,6,4.0,2
6962,46-55,NaN,False,3,2.0,8
6963,26-35,NaN,True,4,4.0,7
6964,36-45,Married,False,6,4.0,5
6965,26-35,Married,False,1,,5
6966,26-35,Single,False,4,,8
6967,56+,NaN,True,6,6.0,7
6968,26-35,Married,True,5,6.0,4
6969,26-35,Single,True,3,6.0,8
6970,26-35,NaN,True,3,3.0,6
6971,26-35,Single,False,1,4.0,3
6972,26-35,Single,False,5,6.0,9
6973,18-25,NaN,True,4,4.0,4
6974,36-45,Married,True,3,5.0,4
6975,26-35,Married,False,3,6.0,2
6976,46-55,Single,False,2,4.0,3
6977,18-25,Single,False,4,3.0,7
6978,56+,NaN,True,4,6.0,9
6979,26-35,Married,False,5,3.0,1
6980,18-25,NaN,False,4,6.0,2
6981,26-35,Married,False,2,6.0,6
6982,18-25,Single,True,6,4.0,7
6983,18-25,Single,False,4,1.0,9
6984,18-25,Single,True,6,4.0,4
6985,56+,NaN,True,4,4.0,6
6986,26-35,Single,False,5,3.0,5
6987,46-55,Married,False,5,4.0,4
6988,26-35,Married,False,6,4.0,3
6989,36-45,Single,True,2,3.0,1
6990,46-55,Single,True,3,6.0,9
6991,46-55,NaN,False,4,1.0,8
6992,36-45,NaN,True,3,,9
6993,36-45,Married,True,5,6.0,9
6994,18-25,Married,True,6,3.0,6
6995,18-25,Single,True,4,3.0,6
6996,36-45,NaN,True,2,6.0,5
6997,26-35,Single,False,4,,9
6998,56+,Single,False,3,3.0,4
6999,36-45,NaN,False,2,5.0,5
7000,56+,Married,True,3,5.0,9
7001,46-55,NaN,False,3,2.0,3
7002,56+,NaN,False,5,1.0,1
7003,18-25,NaN,False,4,2.0,9
7004,18-25,Single,True,6,1.0,1
7005,56+,Single,False,5,1.0,6
7006,46-55,Married,False,5,5.0,1
7007,36-45,Married,False,4,2.0,9
7008,36-45,Single,False,3,4.0,2
7009,26-35,NaN,True,5,4.0,4
7010,36-45,Single,True,6,2.0,8
7011,18-25,Married,False,6,1.0,6
7012,26-35,Single,False,2,3.0,2
7013,26-35,Married,True,5,6.0,6
7014,46-55,NaN,False,4,6.0,3
7015,18-25,Single,True,4,3.0,6
7016,36-45,Married,False,5,2.0,6
7017,26-35,NaN,True,4,1.0,1
7018,26-35,NaN,True,4,,5
7019,46-55,NaN,False,3,6.0,2
7020,36-45,Single,False,4,,3
7021,18-25,Single,True,6,1.0,7
7022,36-45,NaN,True,3,5.0,9
7023,46-55,Single,True,6,5.0,8
7024,46-55,NaN,True,3,2.0,2
7025,56+,NaN,False,3,4.0,9
7026,36-45,NaN,True,3,4.0,5
7027,26-35,Married,False,6,2.0,1
7028,56+,Single,True,5,6.0,1
7029,36-45,NaN,False,3,1.0,4
7030,36-45,NaN,True,2,5.0,4
7031,26-35,Married,True,1,2.0,3
7032,46-55,Single,True,6,5.0,4
7033,26-35,Single,True,2,,4
7034,56+,Single,False,6,3.0,1
7035,36-45,Single,True,3,5.0,2
7036,26-35,Single,False,4,6.0,8
7037,56+,Married,False,2,,3
7038,18-25,Married,False,5,5.0,6
7039,56+,Single,False,1,5.0,7
7040,36-45,Single,False,6,3.0,1
7041,46-55,Single,True,2,1.0,8
7042,36-45,Single,False,5,2.0,5
7043,36-45,Single,False,1,3.0,7
7044,26-35,Married,True,5,6.0,2
7045,18-25,Married,False,4,,6
7046,18-25,Married,True,1,5.0,2
7047,26-35,Single,False,2,5.0,4
7048,18-25,NaN,True,6,1.0,4
7049,26-35,Married,True,2,,5
7050,56+,NaN,False,4,2.0,8
7051,26-35,Single,False,3,2.0,3
7052,26-35,Married,False,3,4.0,9
7053,18-25,Single,True,1,6.0,6
7054,36-45,NaN,True,6,5.0,9
7055,46-55,Single,True,2,4.0,2
7056,56+,Married,True,2,1.0,8
7057,26-35,NaN,False,4,6.0,1
7058,36-45,Married,True,6,1.0,3
7059,36-45,NaN,False,4,5.0,8
7060,36-45,Married,False,2,,8
7061,36-45,Married,True,1,1.0,2
7062,36-45,Married,True,3,1.0,2
7063,26-35,Single,True,1,6.0,5
7064,18-25,NaN,False,1,3.0,8
7065,36-45,Single,True,6,,7
7066,56+,NaN,False,4,1.0,3
7067,56+,Married,True,2,2.0,1
7068,26-35,NaN,True,5,4.0,6
7069,46-55,NaN,True,2,6.0,7
7070,18-25,Single,False,3,4.0,1
7071,46-55,NaN,False,4,6.0,7
7072,46-55,Single,False,5,5.0,3
7073,26-35,NaN,True,4,2.0,7
7074,26-35,NaN,True,2,,3
7075,36-45,Single,True,1,,2
7076,56+,Single,False,4,2.0,3
7077,36-45,NaN,True,6,5.0,6
7078,56+,Single,False,2,1.0,9
7079,36-45,Single,True,2,4.0,6
7080,26-35,NaN,False,2,5.0,1
7081,18-25,Married,False,3,5.0,9
7082,56+,Married,False,4,6.0,7
7083,26-35,Single,True,3,5.0,7
7084,46-55,NaN,True,5,,2
7085,56+,Single,True,1,,8
7086,46-55,Married,True,6,5.0,9
7087,56+,Single,True,6,5.0,7
7088,46-55,Married,False,3,1.0,4
7089,26-35,Married,True,6,6.0,3
7090,56+,Married,True,4,,1
7091,56+,NaN,False,4,2.0,3
7092,18-25,Married,False,1,6.0,5
7093,46-55,Married,False,5,2.0,8
7094,56+,Married,False,5,5.0,6
