id,campaign_id,coupon_id,customer_id,redemption_status
68178,20,970,120,1
68179,29,665,130,1
68180,21,946,2408,0
68181,29,365,2433,1
68182,28,528,2106,0
68183,23,231,1965,1
68184,22,721,2097,0
68185,23,410,731,1
68186,25,950,1183,0
68187,26,299,1374,1
68188,20,109,289,0
68189,20,160,230,1
68190,24,746,1293,0
68191,28,806,1102,0
68192,21,495,1699,1
68193,20,806,1573,0
68194,20,271,917,1
68195,23,621,313,0
68196,24,699,1393,0
68197,26,503,46,1
68198,29,518,23,1
68199,26,468,894,1
68200,28,200,1898,1
68201,28,281,340,1
68202,20,827,1428,0
68203,24,864,2390,0
68204,22,103,1447,1
68205,29,672,743,0
68206,28,902,1573,1
68207,28,613,1912,1
68208,22,935,303,0
68209,24,196,2389,1
68210,20,577,813,1
68211,23,330,2349,1
68212,28,765,2397,1
68213,21,856,926,0
68214,25,231,1261,0
68215,28,101,186,1
68216,27,831,2126,1
68217,28,879,2256,0
68218,22,932,2492,1
68219,21,410,2260,1
68220,29,810,2766,0
68221,28,392,140,1
68222,22,676,1615,1
68223,23,581,2539,0
68224,22,677,363,1
68225,28,876,2673,0
68226,28,523,1740,1
68227,21,886,1406,0
68228,23,212,2081,1
68229,29,649,2433,1
68230,27,953,1055,1
68231,21,360,763,0
68232,22,733,524,1
68233,24,472,2988,0
68234,25,237,1820,0
68235,29,260,1210,0
68236,22,959,1105,0
68237,22,764,1271,1
68238,26,229,941,0
68239,28,878,608,1
68240,29,993,1043,0
68241,29,194,619,0
68242,23,589,1667,1
68243,23,174,716,1
68244,29,471,382,0
68245,29,928,2483,1
68246,22,792,825,0
68247,24,573,31,0
68248,22,462,305,0
68249,26,789,2537,0
68250,28,300,2849,0
68251,21,158,396,1
68252,22,174,1215,1
68253,20,546,807,0
68254,24,654,1591,0
68255,20,427,2132,0
68256,28,435,2831,1
68257,22,445,285,1
68258,25,336,312,0
68259,24,976,141,0
68260,29,798,1743,0
68261,26,908,2280,0
68262,27,768,2396,1
68263,21,347,1309,1
68264,20,872,2831,1
68265,25,698,2510,0
68266,29,132,2433,0
68267,23,136,109,1
68268,20,333,2184,1
68269,22,672,1305,1
68270,25,913,1918,1
68271,24,190,1557,1
68272,28,866,1143,1
68273,25,893,2112,0
68274,21,516,2082,0
68275,25,941,168,1
68276,29,694,705,0
68277,22,839,354,0
68278,28,698,93,1
68279,22,218,1148,0
68280,27,147,2064,1
68281,21,401,104,1
68282,21,171,1648,0
68283,28,710,2573,1
68284,23,838,2186,1
68285,24,472,1038,0
68286,24,614,2216,1
68287,21,827,2030,0
68288,23,894,578,1
68289,23,531,1497,1
68290,24,854,2840,1
68291,20,434,1540,0
68292,27,959,2666,0
68293,25,435,1544,1
68294,27,166,2128,0
68295,22,489,671,1
68296,24,840,2163,1
68297,23,899,1135,0
68298,23,766,158,0
68299,28,752,2071,1
68300,22,955,1440,1
68301,25,955,1364,0
68302,24,627,1135,1
68303,28,790,751,0
68304,23,524,1525,1
68305,23,453,729,0
68306,29,336,2998,1
68307,21,700,1638,1
68308,22,163,1803,0
68309,22,451,472,1
68310,29,813,2304,1
68311,24,662,2172,0
68312,22,103,13,0
68313,24,599,2001,1
68314,26,415,2954,0
68315,25,558,2163,0
68316,23,343,89,1
68317,25,360,604,0
68318,29,698,641,0
68319,21,200,185,0
68320,26,861,2804,1
68321,28,642,2189,1
68322,25,882,2132,1
68323,23,701,574,1
68324,23,659,1584,1
68325,26,932,324,1
68326,21,894,886,1
68327,22,908,1358,1
68328,29,216,610,0
68329,29,917,48,1
68330,23,193,2836,0
68331,20,456,608,1
68332,22,213,2519,0
68333,24,161,1304,0
68334,23,363,1611,1
68335,22,361,1830,0
68336,29,855,2157,0
68337,29,568,2853,1
68338,23,778,740,1
68339,21,116,25,1
68340,20,603,2291,0
68341,27,530,1017,0
68342,28,199,2877,0
68343,29,339,1729,0
68344,26,629,42,1
68345,29,696,446,0
68346,29,288,893,0
68347,24,300,1992,1
68348,22,248,2829,1
68349,22,212,1154,1
68350,24,226,2345,1
68351,25,552,1256,0
68352,20,290,2113,1
68353,27,609,2904,1
68354,21,829,134,0
68355,22,738,2936,1
68356,26,671,2380,1
68357,24,165,1066,1
68358,25,590,2460,1
68359,21,947,1725,0
68360,23,153,527,1
68361,22,258,298,0
68362,23,112,1154,0
68363,28,766,781,0
68364,22,461,2835,0
68365,28,515,1204,1
68366,20,990,1427,1
68367,27,959,653,0
68368,23,948,2881,1
68369,26,712,2188,1
68370,28,221,2292,0
68371,23,893,262,0
68372,20,274,438,0
68373,25,118,89,0
68374,23,589,1890,0
68375,25,346,616,0
68376,26,446,134,1
68377,24,102,2177,1
68378,21,688,524,0
68379,22,557,1273,1
68380,26,686,414,0
68381,24,618,967,1
68382,22,221,2558,0
68383,21,131,1186,0
68384,21,792,1612,1
68385,23,724,2894,1
68386,20,508,1619,1
68387,28,747,549,1
68388,27,889,95,0
68389,21,510,2487,0
68390,21,770,2288,0
68391,26,559,130,0
68392,21,312,2160,1
68393,25,331,2232,0
68394,25,120,1599,0
68395,29,734,1144,0
68396,20,539,2944,0
68397,24,596,1206,0
68398,23,174,193,0
68399,21,804,341,0
68400,25,777,839,1
68401,21,578,1149,1
68402,29,938,446,0
68403,25,521,2276,0
68404,21,513,1350,0
68405,28,599,1894,1
68406,26,272,1950,1
68407,20,250,2410,1
68408,28,400,2497,1
68409,22,727,2344,1
68410,21,400,1675,1
68411,22,702,1268,0
68412,23,204,632,1
68413,22,357,532,0
68414,27,669,307,1
68415,22,508,42,0
68416,27,964,261,0
68417,21,783,942,1
68418,27,252,1433,0
68419,22,541,1695,1
68420,20,261,380,0
68421,24,988,1876,0
68422,20,284,1473,0
68423,23,302,753,1
68424,21,755,208,1
68425,25,944,2997,0
68426,26,709,98,0
68427,20,746,1214,1
68428,26,956,1173,0
68429,21,916,1022,0
68430,25,181,2605,0
68431,26,987,2087,1
68432,29,580,2749,0
68433,22,445,1130,0
68434,24,669,1567,0
68435,26,299,2564,1
68436,23,695,880,1
68437,23,183,538,1
68438,20,543,2124,1
68439,23,484,986,0
68440,24,625,1332,0
68441,23,704,2524,0
68442,25,600,1122,0
68443,28,684,2773,1
68444,26,607,2404,0
68445,29,199,922,1
68446,27,625,918,1
68447,26,452,2565,0
68448,24,704,379,0
68449,26,994,2845,0
68450,24,229,99,0
68451,29,745,187,0
68452,29,934,2248,0
68453,28,742,743,1
68454,20,420,2617,1
68455,28,492,2638,1
68456,23,675,1450,1
68457,21,481,2449,0
68458,25,978,1350,0
68459,29,530,2170,0
68460,28,510,914,1
68461,21,109,588,1
68462,24,873,2745,1
68463,28,788,1665,1
68464,26,166,1252,1
68465,24,824,1363,0
68466,25,970,2034,0
68467,21,620,1410,1
68468,24,980,2407,0
68469,21,224,1454,0
68470,26,252,2451,0
68471,29,334,623,0
68472,28,658,709,0
68473,22,979,1973,0
68474,29,221,1017,0
68475,27,442,2085,0
68476,28,874,493,0
68477,29,586,847,0
68478,20,643,1201,1
68479,24,345,307,1
68480,23,425,765,1
68481,23,310,347,1
68482,26,619,931,1
68483,20,362,1241,1
68484,24,392,1620,1
68485,24,667,2027,1
68486,27,187,2143,1
68487,27,467,688,1
68488,22,882,537,1
68489,22,830,468,0
68490,23,646,2069,1
68491,21,105,1499,0
68492,27,315,2072,0
68493,23,410,1514,0
68494,28,295,958,1
68495,25,663,1572,0
68496,26,982,1310,0
68497,26,696,801,0
68498,20,698,319,1
68499,24,803,2119,0
68500,25,966,454,1
68501,21,629,2855,0
68502,24,472,2589,0
68503,23,758,1951,0
68504,29,108,1016,0
68505,25,544,1113,1
68506,21,505,1847,1
68507,25,487,1130,1
68508,22,802,1194,1
68509,26,336,1175,0
68510,29,461,1605,1
68511,21,868,1085,1
68512,25,625,1913,1
68513,25,476,1992,1
68514,21,812,1687,1
68515,23,310,2960,0
68516,28,126,2238,1
68517,25,494,1847,0
68518,26,446,1686,1
68519,26,456,1852,0
68520,23,221,899,0
68521,22,785,2346,0
68522,26,873,1709,0
68523,24,403,2400,1
68524,29,331,522,0
68525,21,196,776,1
68526,24,226,2745,1
68527,24,229,2172,1
68528,22,279,1363,1
68529,25,451,2919,0
68530,22,420,1570,0
68531,25,602,1644,0
68532,25,841,1061,1
68533,25,451,301,0
68534,26,857,1374,1
68535,20,755,2933,0
68536,24,421,1413,0
68537,25,147,945,0
68538,22,502,2580,0
68539,28,149,2158,0
68540,28,529,1796,0
68541,24,743,1550,0
68542,21,144,1123,1
68543,28,963,1976,0
68544,27,934,1867,1
68545,20,794,521,1
68546,21,141,1334,1
68547,23,835,1015,1
68548,23,562,658,0
68549,27,250,464,0
68550,25,870,720,0
68551,29,459,1658,1
68552,23,169,1488,0
68553,20,349,2614,0
68554,28,504,2585,1
68555,28,989,116,1
68556,28,257,1719,1
68557,22,894,2682,0
68558,22,907,1330,1
68559,21,949,739,0
68560,28,226,995,1
68561,21,389,665,0
68562,29,995,370,0
68563,24,163,1668,0
68564,21,963,1403,0
68565,23,280,1270,1
68566,22,684,1131,1
68567,27,602,2313,0
68568,23,497,245,1
68569,29,935,1041,1
68570,29,796,1042,0
68571,29,265,2998,1
68572,25,990,2208,0
68573,29,442,854,1
68574,22,407,744,1
68575,27,590,2777,1
68576,23,821,2052,0
68577,21,863,1358,1
68578,25,572,1069,0
68579,26,604,2196,1
68580,25,417,1372,0
68581,29,465,1373,1
68582,22,173,2326,0
68583,29,723,968,1
68584,25,917,2075,1
68585,25,519,495,1
68586,25,793,649,1
68587,28,739,2896,0
68588,25,476,1283,0
68589,28,544,256,0
68590,22,664,783,1
68591,29,871,680,1
68592,20,747,763,1
68593,29,204,2256,1
68594,20,267,1443,0
68595,27,781,1980,0
68596,25,694,235,1
68597,22,551,1696,1
68598,26,624,1041,0
68599,28,128,799,0
68600,21,761,1327,0
68601,20,915,320,0
68602,26,894,2025,0
68603,20,934,985,1
68604,26,592,588,1
68605,29,694,2895,0
68606,20,630,1218,0
68607,28,797,895,1
68608,26,725,2194,0
68609,22,680,1039,0
68610,20,709,796,0
68611,27,306,1761,1
68612,22,237,1482,0
68613,27,303,2387,0
68614,21,757,2349,0
68615,26,889,664,1
68616,24,741,2931,0
68617,24,880,1791,1
68618,22,434,805,1
68619,28,661,2000,1
68620,28,621,1998,1
68621,28,257,895,1
68622,26,906,2765,0
68623,20,202,1473,1
68624,27,739,41,1
68625,22,579,2568,1
68626,20,328,1465,0
68627,25,317,1185,1
68628,29,526,1893,1
68629,22,591,1824,0
68630,23,982,2326,0
68631,20,571,1796,0
68632,28,573,1214,0
68633,28,424,196,0
68634,26,526,1874,0
68635,21,466,1901,0
68636,27,821,1889,1
68637,23,166,2491,1
68638,23,772,2590,1
68639,23,392,2988,1
68640,24,429,2010,1
68641,29,484,524,1
68642,21,456,2880,1
68643,20,162,2510,0
68644,25,164,19,0
68645,25,962,292,1
68646,22,152,2242,0
68647,26,498,1345,1
68648,27,293,2761,0
68649,21,375,123,1
68650,21,498,1230,1
68651,23,220,2633,1
68652,25,774,1503,1
68653,22,589,1510,1
68654,29,690,2117,1
68655,28,112,1043,0
68656,20,644,567,0
68657,23,594,232,0
68658,21,347,1933,0
68659,27,972,2975,1
68660,27,395,1807,0
68661,20,795,189,0
68662,27,836,1400,1
68663,26,186,1091,0
68664,23,745,104,1
68665,22,278,562,1
68666,26,424,250,0
68667,29,118,38,0
68668,20,402,1576,0
68669,27,802,1269,1
68670,21,525,234,1
68671,27,877,32,1
68672,23,334,1907,0
68673,22,595,2807,0
68674,20,892,2749,0
68675,25,674,1721,0
68676,25,991,324,0
68677,22,423,2180,1
68678,20,295,2037,0
68679,23,836,1764,1
68680,29,695,1389,0
68681,21,956,2349,1
68682,22,169,413,1
68683,23,817,1701,0
68684,22,697,1375,1
68685,23,702,194,1
68686,26,871,2080,1
68687,21,256,430,0
68688,26,380,2944,0
68689,24,240,1865,0
68690,28,737,1125,1
68691,28,448,1415,1
68692,24,890,1285,0
68693,26,240,682,1
68694,25,456,1390,0
68695,28,154,1697,0
68696,20,393,329,0
68697,26,743,2809,1
68698,24,710,371,1
68699,21,356,1444,0
68700,21,940,816,0
68701,26,234,1778,1
68702,22,901,1796,0
68703,28,141,2824,0
68704,28,490,2658,1
68705,21,453,1830,0
68706,22,321,303,0
68707,28,490,1400,0
68708,27,915,879,1
68709,21,402,132,1
68710,23,342,2460,1
68711,29,115,703,0
68712,23,318,355,0
68713,24,321,2627,0
68714,27,917,2885,1
68715,27,101,2235,0
68716,26,387,2180,1
68717,25,383,715,1
68718,27,976,740,1
68719,28,646,499,0
68720,21,864,2748,0
68721,21,361,658,0
68722,28,446,1256,1
68723,29,395,1491,0
68724,26,609,2859,0
68725,24,232,2492,1
68726,25,901,1605,0
68727,21,710,2807,1
68728,22,101,2497,1
68729,29,588,2919,0
68730,23,483,2297,1
68731,27,864,2971,1
68732,28,702,2511,0
68733,24,319,1630,1
68734,24,506,1420,0
68735,27,635,133,0
68736,22,367,1294,0
68737,23,901,2382,0
68738,21,434,1867,1
68739,20,593,196,1
68740,23,197,2854,1
68741,26,368,1411,1
68742,26,948,960,1
68743,22,543,2007,1
68744,22,372,2938,0
68745,28,741,731,1
68746,20,223,1159,0
68747,27,228,2542,0
68748,22,269,159,0
68749,23,616,502,0
68750,28,926,72,1
68751,28,757,1349,1
68752,25,468,1834,1
68753,20,627,2233,1
68754,24,925,1476,1
68755,26,658,1025,1
68756,27,286,1390,0
68757,23,561,2957,0
68758,24,189,2755,0
68759,21,649,2183,1
68760,22,870,1079,1
68761,22,605,2729,0
68762,24,525,1031,1
68763,27,767,1944,1
68764,28,207,2281,0
68765,25,958,1470,1
68766,29,229,1450,0
68767,22,513,2763,1
68768,28,518,411,0
68769,22,478,1475,1
68770,29,217,223,1
68771,23,559,2470,0
68772,28,732,395,0
68773,25,787,1853,1
68774,21,313,688,0
68775,27,331,2882,1
68776,21,466,964,0
68777,27,591,1921,1
68778,28,641,1126,0
68779,25,786,1987,0
68780,23,310,1849,0
68781,25,248,533,1
68782,23,259,1799,0
68783,21,993,1891,0
68784,20,926,2724,0
68785,23,906,2023,0
68786,28,679,1374,0
68787,21,858,1322,0
68788,20,637,462,1
68789,22,969,1331,0
68790,26,272,2913,0
68791,27,462,526,1
68792,28,133,1742,1
68793,26,340,2452,1
68794,23,782,320,1
68795,22,924,446,0
68796,23,786,2810,1
68797,22,462,2355,1
68798,27,124,1009,1
68799,23,534,2070,0
68800,25,636,2333,0
68801,27,579,743,0
68802,29,711,2663,0
68803,21,770,1683,1
68804,26,697,1518,0
68805,26,327,835,1
68806,26,403,1562,1
68807,27,463,1408,0
68808,25,921,1404,1
68809,24,448,960,1
68810,25,365,2626,0
68811,28,167,863,1
68812,27,871,1205,1
68813,22,676,1637,0
68814,24,162,1098,1
68815,27,519,795,1
68816,22,676,2328,1
68817,25,188,1581,1
68818,26,889,2830,1
68819,25,673,1248,0
68820,24,590,2313,1
68821,23,203,1275,1
68822,24,959,366,1
68823,22,142,2576,1
68824,20,259,1980,0
68825,26,598,1004,0
68826,21,323,2042,0
68827,20,544,1872,0
68828,28,347,840,1
68829,25,474,2495,1
68830,26,721,274,1
68831,22,332,2461,0
68832,27,852,1046,1
68833,24,758,1365,0
68834,20,176,2513,1
68835,23,899,1188,0
68836,26,397,738,1
68837,28,854,2611,0
68838,29,219,2524,0
68839,20,669,2983,1
68840,20,651,2971,1
68841,28,119,1396,0
68842,26,250,1962,0
68843,29,531,2331,0
68844,26,471,2413,0
68845,20,417,1054,1
68846,22,408,2449,0
68847,26,369,2025,0
68848,20,251,472,1
68849,26,133,348,0
68850,21,353,1748,0
68851,21,104,2370,1
68852,24,168,39,0
68853,29,510,2791,1
68854,28,197,1680,1
68855,26,225,1730,1
68856,24,587,2413,1
68857,21,421,2008,1
68858,20,430,2022,1
68859,21,713,900,1
68860,25,507,2784,0
68861,22,316,1249,1
68862,28,854,562,1
68863,20,485,1139,1
68864,28,275,2858,1
68865,21,811,739,0
68866,28,474,1327,1
68867,26,121,2210,1
68868,28,551,129,1
68869,28,350,2868,1
68870,25,380,749,0
68871,25,412,941,0
68872,27,916,2613,1
68873,23,283,448,1
68874,20,844,278,1
68875,20,731,2191,0
68876,28,931,231,0
68877,25,195,1927,0
68878,29,348,2515,0
68879,28,563,43,0
68880,23,802,57,0
68881,27,346,540,0
68882,22,940,1778,1
68883,24,788,2397,0
68884,21,408,1378,0
68885,23,234,623,0
68886,23,817,1379,1
68887,24,692,511,0
68888,23,487,1429,1
68889,27,952,424,1
68890,27,451,1758,1
68891,21,654,1202,1
68892,21,169,265,1
68893,22,134,1572,1
68894,27,115,2262,0
68895,28,606,2840,0
68896,24,940,1022,0
68897,23,225,1066,1
68898,26,246,683,0
68899,26,315,350,0
68900,29,282,1188,1
68901,27,709,768,0
68902,27,458,2994,1
68903,26,777,549,0
68904,25,165,2194,0
68905,24,503,391,1
68906,28,338,2259,0
68907,22,639,2583,1
68908,25,941,225,1
68909,29,320,2440,1
68910,20,507,527,0
68911,27,550,2958,0
68912,27,349,1179,0
68913,24,169,2859,1
68914,23,185,2519,0
68915,26,474,2583,1
68916,25,826,2465,0
68917,21,666,1359,0
68918,22,548,1964,1
68919,22,616,867,0
68920,20,534,1002,1
68921,22,401,1280,0
68922,20,374,2107,1
68923,21,434,2660,0
68924,21,628,1390,0
68925,26,298,667,0
68926,21,187,2891,1
68927,29,615,1435,0
68928,25,478,1169,1
68929,22,376,1320,1
68930,21,102,1805,1
68931,21,818,2722,1
68932,22,526,2418,0
68933,23,439,2643,1
68934,22,230,176,0
68935,26,379,2451,1
68936,20,518,800,1
68937,27,522,3000,0
68938,26,391,2941,1
68939,20,803,1834,1
68940,29,683,149,1
68941,24,688,1383,0
68942,26,907,1993,0
68943,25,247,806,0
68944,26,909,1693,1
68945,28,485,639,0
68946,29,149,857,0
68947,20,980,151,1
68948,29,733,2145,0
68949,23,851,1608,0
68950,26,412,1533,1
68951,24,350,1108,1
68952,29,338,1721,1
68953,25,483,691,0
68954,26,557,1636,1
68955,29,324,120,0
68956,24,977,63,0
68957,21,807,2990,1
68958,22,459,2400,1
68959,21,293,895,1
68960,25,599,2937,1
68961,29,246,904,0
68962,27,482,1482,1
68963,21,829,669,0
68964,24,336,2313,0
68965,25,674,393,0
68966,23,499,1673,0
68967,21,968,1877,0
68968,29,835,1584,1
68969,25,289,294,1
68970,27,906,2800,1
68971,21,929,618,0
68972,26,469,2017,0
68973,26,110,2021,0
68974,29,555,1719,0
68975,21,140,441,1
68976,26,106,302,0
68977,24,639,315,1
68978,27,694,2299,0
68979,26,388,2300,0
68980,25,631,394,0
68981,25,400,2276,1
68982,27,512,740,1
68983,27,408,755,0
68984,24,761,1605,1
68985,27,999,498,1
68986,22,948,1948,0
68987,21,239,2987,1
68988,21,501,1203,0
68989,21,521,1726,0
68990,29,709,901,1
68991,26,101,1094,0
68992,20,592,2292,0
68993,21,555,2477,1
68994,29,188,2602,1
68995,27,692,2656,1
68996,29,123,2816,0
68997,22,668,426,1
68998,20,190,527,0
68999,21,714,1578,1
69000,21,119,2371,1
69001,24,716,2386,0
69002,22,608,1496,0
69003,20,569,2703,0
69004,20,793,2687,1
69005,22,747,2820,0
69006,20,848,1252,1
69007,24,451,1643,0
69008,20,775,170,1
69009,21,189,1718,0
69010,27,214,2697,0
69011,26,483,1419,0
69012,24,839,641,1
69013,22,861,1007,0
69014,20,493,878,1
69015,25,542,1651,1
69016,23,983,841,0
69017,27,542,2968,0
69018,24,831,2944,0
69019,20,919,2048,1
69020,23,129,1959,0
69021,29,132,2785,0
69022,27,411,957,1
69023,28,828,650,1
69024,22,693,1595,1
69025,29,161,776,1
69026,27,418,2754,0
69027,29,479,2722,0
69028,28,831,640,1
69029,27,665,1848,1
69030,29,944,80,0
69031,28,663,2612,1
69032,28,628,1494,1
69033,22,435,1628,1
69034,25,999,715,1
69035,22,348,1849,0
69036,21,486,255,1
69037,29,101,222,0
69038,27,243,2223,1
69039,24,801,2642,0
69040,29,479,2192,0
69041,28,287,433,0
69042,25,111,774,1
69043,20,989,1086,0
69044,20,288,45,1
69045,20,177,474,0
69046,20,979,699,1
69047,21,244,386,1
69048,21,419,495,0
69049,28,237,1420,1
69050,28,555,2385,0
69051,27,459,809,1
69052,25,904,2767,1
69053,23,448,1559,0
69054,20,760,255,0
69055,27,731,2168,1
69056,23,101,1804,0
69057,29,641,729,1
69058,21,887,2587,0
69059,20,226,2876,0
69060,28,269,1280,1
69061,21,759,669,0
69062,28,641,2734,0
69063,20,155,1339,0
69064,28,248,1560,1
69065,21,854,1369,1
69066,23,274,236,1
69067,20,598,1330,1
69068,23,256,1209,1
69069,22,599,1944,0
69070,28,398,1390,1
69071,20,718,1591,1
69072,29,432,2936,1
69073,23,650,1743,0
69074,24,415,2594,0
69075,26,316,404,0
69076,29,419,286,0
69077,24,315,2511,0
69078,24,882,563,0
69079,20,388,1669,0
69080,21,196,2155,0
69081,27,332,167,0
69082,26,527,343,1
69083,25,536,1499,0
69084,25,701,2772,0
69085,23,600,1959,0
69086,28,246,1278,0
69087,22,885,2832,0
69088,23,129,1417,1
69089,26,317,2613,1
69090,27,863,2647,0
69091,24,672,1266,0
69092,28,494,2399,0
69093,25,209,769,0
69094,20,296,2917,1
69095,21,407,1148,1
69096,21,827,1297,0
69097,20,168,2310,1
69098,25,676,364,0
69099,25,550,2268,1
69100,24,158,1341,1
69101,22,541,701,1
69102,21,811,2246,1
69103,26,494,119,0
69104,25,868,2151,1
69105,20,408,1736,1
69106,24,918,2224,1
69107,27,477,868,1
69108,25,135,217,0
69109,21,126,1600,0
69110,23,319,511,0
69111,22,884,629,0
69112,28,734,2763,1
69113,23,316,1540,0
69114,22,816,1956,0
69115,27,811,2505,0
69116,24,755,2710,0
69117,26,447,980,1
69118,21,159,1028,1
69119,23,526,51,0
69120,25,669,322,0
69121,22,732,920,1
69122,29,740,1424,1
69123,25,429,700,1
69124,25,108,732,1
69125,26,888,553,1
69126,21,339,1109,1
69127,21,304,590,0
69128,20,856,2779,1
69129,22,699,2600,1
69130,26,305,1280,1
69131,21,659,2213,1
69132,28,877,2459,1
69133,22,521,2199,0
69134,20,200,1015,1
69135,20,459,1632,0
69136,29,244,439,1
69137,28,459,627,1
69138,27,548,4,1
69139,28,872,1710,0
69140,20,587,2782,0
69141,26,588,2106,0
69142,20,683,2826,0
69143,21,890,289,0
69144,23,575,1709,0
69145,27,841,1396,0
69146,20,425,2676,0
69147,27,288,922,1
69148,27,145,762,0
69149,20,930,2629,0
69150,26,584,497,1
69151,20,579,2571,0
69152,27,570,1057,0
69153,23,522,2062,0
69154,21,681,1587,0
69155,27,768,108,0
69156,29,459,112,1
69157,23,459,2662,0
69158,26,864,2232,0
69159,22,171,2384,1
69160,28,126,2923,1
69161,24,698,1556,1
69162,27,345,2361,0
69163,23,620,2933,1
69164,29,608,1976,0
69165,27,501,2298,0
69166,22,521,2150,0
69167,29,855,271,1
69168,26,817,1325,0
69169,25,487,604,0
69170,21,661,2776,0
69171,25,896,1294,0
69172,26,235,1799,1
69173,27,634,779,0
69174,26,635,782,1
69175,24,704,2084,0
69176,23,560,2783,1
69177,29,812,1662,0
69178,20,226,2611,1
69179,29,319,2748,1
69180,23,576,505,1
69181,28,605,58,1
69182,22,729,2243,0
69183,21,577,1955,1
69184,23,203,2364,1
69185,25,420,1891,1
69186,26,597,223,0
69187,26,131,2875,0
69188,29,669,428,1
69189,26,664,470,1
69190,26,364,1762,1
69191,26,408,196,1
69192,21,254,561,0
69193,21,386,976,1
69194,23,144,1848,1
69195,25,794,2194,0
69196,22,771,614,0
69197,22,769,169,0
69198,21,771,804,0
69199,25,560,2920,0
69200,22,239,505,0
69201,25,362,1495,0
69202,24,832,311,1
69203,28,131,1007,0
69204,20,221,2427,1
69205,28,603,339,0
69206,27,890,2436,0
69207,28,146,423,1
69208,24,572,1368,0
69209,23,595,79,1
69210,20,607,1993,0
69211,24,522,2108,0
69212,29,947,739,0
69213,26,835,2437,0
69214,23,441,1800,0
69215,23,898,644,1
69216,27,558,2155,0
69217,28,985,2713,0
69218,26,890,1091,1
69219,22,479,609,1
69220,20,526,690,1
69221,27,660,1083,0
69222,28,738,2836,1
69223,23,398,1509,0
69224,22,840,1734,1
69225,28,643,1526,0
69226,25,114,2493,1
69227,21,110,2326,1
69228,23,461,2456,1
69229,27,975,2829,0
69230,24,756,2325,0
69231,28,978,2956,0
69232,28,110,1506,1
69233,21,344,116,1
69234,28,349,1763,1
69235,20,110,2828,1
69236,24,514,534,0
69237,22,720,728,0
69238,24,844,2091,0
69239,26,116,1355,1
69240,22,834,273,1
69241,22,151,138,1
69242,27,608,2238,0
69243,29,284,1498,1
69244,24,913,1770,1
69245,23,984,1678,1
69246,27,161,1417,1
69247,22,777,2293,1
69248,24,522,349,1
69249,26,426,1595,0
69250,20,179,1722,1
69251,21,959,2726,1
69252,25,249,98,1
69253,29,999,2264,0
69254,23,944,391,0
69255,24,943,1358,1
69256,25,745,1746,0
69257,26,475,976,1
69258,28,221,149,0
69259,27,578,1644,0
69260,21,820,2821,0
69261,22,159,870,1
69262,29,609,1359,1
69263,23,958,1972,1
69264,24,989,1542,0
69265,25,472,1486,0
69266,28,809,2287,0
69267,29,829,2773,1
69268,24,729,1159,1
69269,24,558,553,1
69270,23,892,348,1
69271,26,243,1638,1
69272,23,967,853,1
69273,26,640,2139,1
69274,23,733,2886,1
69275,22,900,2681,0
69276,25,203,2518,0
69277,22,828,1859,1
69278,25,850,2151,0
69279,23,753,2289,1
69280,28,225,2222,0
69281,24,196,714,1
69282,21,454,1958,0
69283,27,144,578,1
69284,24,798,2184,0
69285,21,922,2152,0
69286,27,748,1451,1
69287,28,849,455,0
69288,26,831,275,0
69289,24,152,750,1
69290,21,811,737,0
69291,25,683,1513,0
69292,27,640,1097,1
69293,22,303,1294,1
69294,25,150,2524,0
69295,22,710,2033,0
69296,20,603,1646,1
69297,21,137,507,0
69298,29,421,2716,0
69299,29,747,29,1
69300,26,527,2327,1
69301,21,919,2863,1
69302,25,562,1469,1
69303,23,698,1959,1
69304,26,586,1446,0
69305,26,321,103,0
69306,20,661,465,0
69307,22,825,910,0
69308,24,462,2214,0
69309,24,698,1429,1
69310,27,483,555,1
69311,29,739,593,0
69312,21,850,2096,0
69313,22,391,2814,0
69314,29,616,740,1
69315,25,643,2781,0
69316,29,189,1106,1
69317,27,182,1625,1
69318,22,464,2014,0
69319,21,234,2291,1
69320,28,720,2256,1
69321,23,364,2192,1
69322,23,708,1632,1
69323,29,597,2636,1
69324,22,504,989,1
69325,25,476,2666,0
69326,26,852,774,0
69327,26,896,719,0
69328,26,682,2576,0
69329,21,288,829,0
69330,20,650,2160,0
69331,28,472,2336,0
69332,27,278,1502,1
69333,28,911,1862,1
69334,26,822,831,1
69335,20,363,342,0
69336,28,222,597,1
69337,24,960,894,0
69338,24,367,2815,1
69339,21,962,869,1
69340,20,275,968,0
69341,25,493,575,1
69342,27,882,1302,0
69343,28,148,2326,0
69344,20,853,2392,1
69345,29,389,1006,0
69346,27,322,406,1
69347,24,369,91,1
69348,26,469,1130,0
69349,21,856,1175,1
69350,22,325,284,0
69351,21,736,1625,0
69352,21,648,1791,1
69353,22,224,577,1
69354,28,565,1290,1
69355,23,786,179,0
69356,26,641,273,1
69357,24,581,2837,1
69358,23,187,2009,0
69359,23,420,1678,1
69360,26,755,2271,0
69361,23,316,388,1
69362,27,294,1865,1
69363,22,498,1603,1
69364,23,198,2147,1
69365,28,195,1642,1
69366,29,768,2342,0
69367,27,775,1862,0
69368,21,837,1267,1
69369,20,261,1974,1
69370,25,334,1244,1
69371,20,730,300,0
69372,22,446,32,0
69373,29,826,589,0
69374,26,342,794,1
