date,customer_id,item_id,quantity,selling_price,other_discount,coupon_discount
2023-12-30,729,82,6,849.98,9.37,35.05
2023-04-24,643,31,8,365.71,85.42,22.19
2023-07-14,1112,26,7,947.04,25.9,19.59
2023-09-05,886,20,5,129.7,0.52,17.36
2023-01-02,1265,77,5,605.7,23.5,8.66
2023-06-17,25,15,4,105.54,62.21,41.07
2023-10-05,2804,33,6,835.38,25.3,25.61
2023-03-08,1239,65,2,867.01,47.52,25.93
2023-06-22,1091,40,1,311.47,72.04,44.58
2023-01-19,1473,14,7,933.69,30.68,36.77
2023-01-14,2630,45,1,277.41,10.52,8.15
2023-12-25,2380,86,1,446.15,71.39,11.27
2023-01-20,1697,11,1,606.02,4.5,43.34
2023-07-24,397,21,4,945.02,15.26,16.25
2023-09-27,103,93,3,897.55,96.01,44.46
2023-02-14,1027,72,3,57.9,26.89,29.11
2023-04-05,2775,63,2,284.54,56.59,48.99
2023-02-16,879,81,3,589.42,51.62,16.25
2023-02-28,1974,90,8,212.19,93.41,30.55
2023-11-07,2110,63,4,12.3,56.95,19.17
2023-08-26,2604,63,3,117.03,90.97,39.04
2023-08-29,1246,76,5,599.02,41.0,45.5
2023-01-26,1356,91,6,520.49,44.66,35.48
2023-09-25,1097,64,2,134.07,38.17,44.05
2023-01-30,2321,25,6,178.36,16.91,43.43
2023-05-12,2243,87,4,479.79,28.96,17.42
2023-06-17,2765,20,9,195.54,17.9,25.36
2023-04-12,2664,57,2,127.42,10.59,10.12
2023-05-18,2013,16,1,495.83,12.07,47.89
2023-11-01,1400,59,6,95.63,56.93,11.64
2023-04-03,690,58,10,665.21,73.51,11.79
2023-07-31,24,99,9,330.39,42.21,19.18
2023-10-16,2590,32,6,85.78,78.02,11.88
2023-08-17,2239,86,2,654.02,83.28,11.42
2023-08-15,359,91,8,291.78,2.42,29.89
2023-11-06,297,83,8,565.67,23.32,4.47
2023-11-07,991,48,10,87.6,96.69,13.9
2023-07-16,2934,74,4,203.07,55.22,17.69
2023-10-30,582,51,3,657.77,91.71,13.98
2023-01-03,2511,46,6,246.15,9.08,15.24
2023-09-23,793,83,8,432.08,28.36,2.33
2023-02-18,882,31,3,152.72,94.19,44.83
2023-01-03,2278,66,7,628.31,63.03,20.94
2023-10-26,2742,55,10,423.1,11.65,10.33
2023-09-04,2676,50,8,685.05,34.15,15.91
2023-11-06,2134,49,3,612.1,40.39,13.31
2023-11-09,2513,22,6,554.04,21.99,25.4
2023-04-15,2013,83,7,327.61,33.93,9.33
2023-08-16,92,35,7,916.1,85.81,46.04
2023-09-08,2423,80,7,254.98,67.33,23.72
2023-09-29,2949,35,7,379.06,77.74,36.99
2023-09-15,843,89,9,183.38,73.7,5.3
2023-08-25,2119,31,4,868.69,52.47,26.08
2023-04-23,750,48,9,390.12,83.95,46.28
2023-02-07,222,85,10,740.78,99.08,15.78
2023-03-09,2818,41,4,519.59,59.85,38.99
2023-08-23,549,78,1,977.01,54.5,12.62
2023-11-28,866,91,8,680.24,32.01,22.25
2023-10-18,2721,51,8,846.68,68.3,25.52
2023-03-13,2518,65,8,51.24,38.94,43.87
2023-01-11,2990,53,9,145.25,75.52,37.76
2023-05-13,2945,41,9,759.78,16.04,35.58
2023-01-20,2831,78,1,402.84,8.08,4.08
2023-08-21,224,31,4,500.65,42.25,27.94
2023-01-10,471,11,8,796.65,30.31,6.93
2023-08-13,1939,94,9,557.03,9.68,6.85
2023-01-21,1762,83,10,856.97,96.01,36.46
2023-02-23,625,47,10,812.31,23.31,16.32
2023-01-05,472,98,9,145.86,90.32,41.41
2023-10-22,787,37,2,540.65,9.74,32.63
2023-05-09,520,15,9,12.74,86.5,16.67
2023-08-04,1419,55,4,816.77,24.76,47.47
2023-12-21,845,77,2,792.12,67.1,11.75
2023-11-02,2984,65,2,605.8,26.02,19.92
2023-08-29,813,26,6,371.61,56.36,38.59
2023-01-31,13,22,2,15.21,75.21,27.65
2023-05-26,788,34,6,72.37,83.99,20.97
2023-08-28,1648,24,9,340.77,83.34,27.05
2023-01-07,1379,40,3,979.69,13.28,49.94
2023-10-09,1465,81,2,928.91,46.7,9.32
2023-11-16,606,30,8,259.26,31.29,1.83
2023-06-04,568,12,3,117.66,57.77,35.85
2023-12-08,2698,19,1,974.71,47.89,47.69
2023-03-02,587,81,9,562.99,96.59,14.52
2023-05-08,1971,62,2,404.83,13.97,5.59
2023-06-20,2576,21,9,908.74,14.06,26.34
2023-02-02,744,25,2,167.54,14.78,26.81
2023-12-21,871,67,4,699.57,24.71,2.42
2023-11-04,2563,78,8,17.5,22.59,48.05
2023-09-12,1561,57,1,907.94,96.52,27.98
2023-10-08,2438,22,4,445.49,21.85,29.24
2023-07-05,1069,60,4,383.4,82.97,29.5
2023-05-13,2242,57,9,320.27,40.47,21.68
2023-12-30,700,21,6,812.88,67.8,49.81
2023-01-19,1555,14,8,424.05,29.32,24.35
2023-01-31,913,55,1,362.32,96.71,15.77
2023-06-18,1190,22,9,888.17,95.91,4.47
2023-04-17,1167,36,6,805.64,36.47,9.87
2023-08-12,314,23,2,941.26,32.75,39.5
2023-07-05,2562,58,1,603.78,66.67,46.04
2023-11-29,1087,20,7,123.56,2.62,15.34
2023-03-28,1925,69,9,943.37,33.02,31.48
2023-03-16,521,17,3,905.83,85.95,46.34
2023-12-19,1684,44,7,184.25,92.8,34.21
2023-01-16,1292,20,3,515.72,74.19,37.67
2023-09-27,317,95,6,619.54,6.56,41.65
2023-08-07,1506,73,8,418.14,1.78,26.8
2023-02-19,898,47,2,886.43,33.03,4.79
2023-11-24,1747,35,3,565.09,18.98,35.27
2023-07-30,2078,65,9,915.91,84.44,45.75
2023-10-30,2307,70,6,936.09,79.94,41.21
2023-09-01,1021,53,10,565.19,6.57,33.94
2023-10-17,1058,91,1,483.65,46.71,48.11
2023-05-08,441,21,3,836.21,33.48,17.87
2023-09-03,1588,50,4,880.71,1.76,18.29
2023-11-16,2919,79,9,670.82,47.23,10.57
2023-04-17,1839,98,2,766.0,3.6,45.42
2023-05-09,762,13,4,993.86,51.48,8.19
2023-08-11,1242,99,10,355.1,20.18,3.26
2023-05-06,2399,32,4,655.58,12.64,1.94
2023-07-05,2560,74,1,961.04,19.49,44.34
2023-10-29,57,87,8,894.37,86.92,18.98
2023-11-24,2885,49,4,210.9,34.73,24.89
2023-07-24,335,66,8,940.79,71.52,14.91
2023-09-04,2772,56,9,64.78,71.5,42.47
2023-03-29,678,49,9,594.19,88.35,17.52
2023-04-01,2846,46,4,371.36,16.65,22.44
2023-07-16,663,84,2,138.83,22.56,35.8
2023-02-10,2986,91,2,310.56,82.3,0.7
2023-05-19,2953,21,9,441.31,49.97,36.74
2023-07-20,2809,15,6,184.55,88.28,35.21
2023-08-20,1704,45,2,419.01,85.79,40.35
2023-06-10,1323,78,8,693.12,41.39,18.23
2023-11-19,680,82,4,843.14,62.58,42.05
2023-05-26,2589,54,8,228.42,43.75,15.75
2023-01-20,674,37,1,65.72,29.47,42.71
2023-09-27,2432,40,6,499.9,16.07,43.9
2023-08-19,937,37,6,194.43,25.72,20.5
2023-10-24,34,85,5,802.74,78.02,34.84
2023-03-07,2009,52,1,85.6,0.99,9.86
2023-01-04,2967,63,2,480.46,70.79,22.88
2023-04-25,532,33,10,387.92,9.54,0.87
2023-10-14,1755,61,5,115.41,48.86,35.67
2023-04-05,678,29,4,436.19,44.65,0.31
2023-12-07,2165,45,10,247.37,85.56,29.22
2023-06-11,297,53,3,699.61,85.05,4.85
2023-03-06,1670,32,10,34.89,57.72,13.18
2023-01-18,2793,56,10,190.43,76.04,21.59
2023-10-09,34,45,4,103.39,42.22,1.51
2023-07-13,1113,26,2,748.74,27.77,26.26
2023-01-18,2429,91,9,450.63,41.2,47.28
2023-08-19,2261,48,10,993.31,78.83,1.64
2023-12-18,612,81,9,905.39,47.19,13.46
2023-02-20,2069,58,7,110.89,74.22,41.28
2023-11-29,454,69,2,676.07,52.01,46.4
2023-09-22,1016,79,5,196.65,10.16,23.02
2023-07-05,1348,23,5,453.45,82.51,44.53
2023-06-09,678,86,7,122.15,49.95,16.95
2023-11-24,1609,48,4,740.84,9.37,30.5
2023-05-07,1215,95,3,429.22,68.67,26.53
2023-10-18,1127,73,4,260.94,84.18,0.57
2023-10-31,848,95,4,46.12,27.44,33.63
2023-01-12,502,97,9,974.46,83.54,41.99
2023-05-07,1143,17,3,39.55,25.05,42.95
2023-12-15,1742,86,9,983.24,93.74,28.68
2023-08-30,2723,46,4,984.64,11.17,15.57
2023-05-14,2422,78,7,186.45,28.23,38.36
2023-09-25,307,74,9,937.41,69.31,30.11
2023-05-25,1700,41,4,570.59,57.34,43.2
2023-02-27,1665,11,10,231.31,90.39,20.52
2023-01-12,152,82,8,834.8,11.53,30.21
2023-04-09,1919,93,4,174.01,65.52,46.5
2023-09-25,1688,57,10,396.13,38.42,36.13
2023-05-12,1884,19,9,736.02,14.6,19.03
2023-04-14,1764,65,10,736.51,23.83,38.43
2023-09-17,1069,42,7,445.81,48.1,0.68
2023-05-02,102,59,1,788.16,95.52,2.94
2023-02-09,2478,76,10,891.43,51.03,24.8
2023-08-17,2731,44,1,915.94,25.46,18.85
2023-04-28,68,39,1,964.0,58.62,43.99
2023-10-03,267,81,2,279.2,15.85,43.1
2023-08-19,623,90,2,448.3,62.19,15.87
2023-08-04,916,14,8,844.58,31.3,9.78
2023-10-03,191,26,7,223.48,67.83,23.18
2023-05-08,1752,22,4,380.83,15.69,25.7
2023-11-26,1182,10,6,826.72,29.41,18.02
2023-03-01,1921,40,1,115.82,92.37,42.77
2023-10-27,1785,89,3,230.39,97.88,0.44
2023-11-13,2261,92,1,993.63,78.72,7.91
2023-07-19,2033,90,2,499.94,55.65,27.93
2023-04-05,1816,70,4,243.79,47.54,1.5
2023-01-20,1774,90,2,67.21,87.55,36.11
2023-09-10,2258,54,3,451.97,81.73,35.6
2023-03-14,317,22,2,939.21,23.82,47.9
2023-06-03,2736,55,4,434.09,74.48,2.36
2023-08-22,2212,86,10,932.36,35.58,26.64
2023-02-20,571,20,9,650.91,6.64,20.2
2023-09-30,2524,57,5,85.88,36.98,3.04
2023-07-22,578,55,2,204.99,18.72,39.58
2023-03-07,1622,82,4,63.33,10.51,36.23
2023-07-25,385,19,3,471.88,66.4,24.82
2023-02-11,157,71,6,804.45,8.61,37.34
2023-07-07,2943,34,10,933.47,7.16,31.62
2023-12-22,2206,11,9,96.27,58.47,20.68
2023-08-28,2674,62,7,65.02,44.71,49.6
2023-01-21,2048,86,6,351.62,67.37,32.75
2023-07-05,313,63,7,122.52,85.53,42.27
2023-03-31,528,18,8,892.2,86.22,2.57
2023-03-25,874,86,2,462.83,4.97,29.6
2023-09-29,1412,54,9,861.26,88.39,48.55
2023-12-09,2212,93,10,676.85,1.9,34.45
2023-01-14,943,16,10,920.17,84.8,30.28
2023-08-08,2110,12,8,880.32,9.28,41.32
2023-05-31,1268,88,10,387.38,7.79,41.49
2023-05-15,1092,80,3,208.75,24.9,47.25
2023-02-01,2014,74,10,366.81,62.4,35.37
2023-10-11,2161,15,10,594.42,1.94,45.55
2023-09-18,2247,59,1,887.69,30.18,38.0
2023-04-20,2563,85,6,358.98,64.55,17.47
2023-04-26,1401,32,4,231.96,49.95,8.19
2023-09-13,2982,98,6,66.0,5.5,22.29
2023-05-18,603,11,7,437.02,3.8,39.69
2023-04-03,1402,69,1,60.94,54.71,13.58
2023-12-18,1046,99,10,742.82,53.47,48.1
2023-03-01,1345,53,8,726.86,61.22,49.07
2023-04-03,50,95,4,76.35,32.35,11.65
2023-08-14,1416,78,6,693.63,96.07,3.96
2023-09-23,2865,46,5,952.18,90.79,5.85
2023-10-16,2611,43,1,212.1,22.15,27.06
2023-06-12,1253,38,4,907.66,3.69,49.71
2023-06-07,2840,40,9,281.13,25.28,24.44
2023-02-20,2801,85,9,330.89,82.81,23.39
2023-10-19,2469,48,2,999.68,96.47,20.02
2023-08-17,1200,11,4,442.93,6.68,36.53
2023-03-30,2988,61,5,496.71,40.21,37.62
2023-08-09,1228,47,6,307.26,54.79,4.12
2023-06-16,2212,63,8,757.34,63.51,49.24
2023-04-09,4,16,7,79.67,24.43,28.76
2023-09-24,825,70,2,999.42,0.95,34.12
2023-10-28,1854,45,3,318.0,89.48,18.28
2023-02-14,1512,91,3,38.89,51.43,30.26
2023-05-30,1863,25,5,440.16,46.49,19.41
2023-06-23,2185,58,2,410.8,27.69,40.68
2023-09-18,471,24,5,661.45,11.54,10.5
2023-09-15,2168,46,3,773.49,57.71,41.59
2023-06-04,1418,31,8,16.21,74.8,9.27
2023-04-03,2672,80,5,616.29,95.76,44.09
2023-04-17,465,19,3,32.09,3.39,41.34
2023-01-27,1563,44,7,988.03,90.98,32.93
2023-02-09,2840,52,8,519.62,49.37,37.82
2023-01-16,683,93,10,490.62,56.47,43.87
2023-02-09,2072,57,9,447.32,9.29,14.03
2023-07-17,1012,49,5,563.07,66.28,35.71
2023-08-12,2988,54,1,544.12,33.94,3.13
2023-01-29,2706,19,6,151.51,64.6,18.1
2023-01-26,231,17,5,941.15,10.38,23.53
2023-06-09,2784,16,1,377.14,40.83,11.36
2023-04-13,2884,22,5,84.24,88.73,11.84
2023-05-06,830,75,6,475.27,3.26,0.39
2023-06-16,986,77,3,282.62,12.22,2.46
2023-10-31,1872,19,6,987.45,13.28,26.0
2023-02-15,1272,71,5,736.66,66.92,41.64
2023-06-20,2350,83,6,643.14,32.86,6.52
2023-02-01,2327,52,4,88.07,41.94,43.61
2023-04-25,2951,33,1,645.59,96.58,23.49
2023-09-20,783,36,3,454.63,78.04,38.15
2023-05-16,1386,20,9,821.89,88.41,8.76
2023-04-22,1219,72,6,454.82,53.27,47.88
2023-05-12,878,59,7,385.89,98.39,41.12
2023-05-02,2647,90,6,558.98,47.5,14.18
2023-10-25,2460,73,8,680.49,6.51,21.31
2023-01-24,583,46,1,134.96,31.87,5.75
2023-12-18,307,60,5,119.36,19.27,19.69
2023-12-15,2297,28,2,715.67,31.3,6.64
2023-04-27,1748,55,8,189.21,51.0,24.63
2023-01-30,1781,91,1,631.49,24.37,36.95
2023-01-08,2071,25,4,540.91,10.66,11.74
2023-03-24,2706,51,7,150.57,89.03,35.22
2023-05-27,1054,90,1,141.76,47.31,32.83
2023-09-15,306,19,4,486.05,79.69,45.97
2023-06-30,2220,40,1,797.33,10.45,45.61
2023-01-30,1290,82,8,538.51,55.53,17.73
2023-07-28,2799,92,7,643.89,88.92,28.33
2023-12-07,837,85,6,162.5,94.79,14.18
2023-03-29,2806,71,7,986.79,11.58,7.39
2023-08-11,2573,39,5,328.04,29.8,40.02
2023-12-27,280,50,10,131.5,31.67,25.92
2023-10-04,2500,41,4,555.49,45.95,3.38
2023-05-23,353,57,7,665.05,85.89,45.65
2023-03-12,400,36,7,434.57,96.34,20.8
2023-01-14,192,45,7,891.97,82.43,46.6
2023-02-08,1099,78,3,388.29,59.15,47.41
2023-08-17,1669,80,3,52.58,67.88,38.8
2023-09-15,2190,69,9,243.86,52.51,25.51
2023-04-27,177,64,8,461.69,42.11,8.85
2023-11-21,2114,30,10,393.86,20.15,12.29
2023-01-31,371,96,2,546.43,36.65,3.83
2023-07-02,20,91,9,431.72,11.77,18.33
2023-07-07,1909,76,10,527.54,89.5,29.21
2023-01-20,1796,61,10,135.63,80.73,8.96
2023-11-01,267,81,9,581.81,76.88,34.14
2023-08-21,1804,92,9,16.35,46.38,22.06
2023-10-17,2516,12,7,799.24,26.47,16.77
2023-03-13,315,44,8,784.22,91.99,26.81
2023-12-27,1306,96,3,807.03,86.78,16.6
2023-11-21,559,62,6,738.4,21.6,24.32
2023-02-08,1193,62,8,851.26,7.67,45.42
2023-03-06,1889,67,9,699.24,92.43,45.49
2023-06-09,1615,67,8,544.37,52.44,45.75
2023-05-23,1461,79,8,183.65,70.72,13.25
2023-07-21,1038,49,8,30.09,9.09,22.03
2023-07-17,1757,28,10,377.65,50.57,14.63
2023-10-22,549,15,4,657.25,86.96,9.59
2023-04-12,2345,10,10,491.02,68.18,7.58
2023-11-15,934,17,10,371.12,9.4,7.77
2023-01-14,104,22,6,436.56,7.17,43.22
2023-04-25,274,30,2,809.94,65.08,0.35
2023-10-05,2125,16,2,702.08,47.12,38.5
2023-11-28,417,41,8,991.37,62.54,48.29
2023-07-13,2256,51,7,213.7,73.46,19.58
2023-08-11,911,99,3,356.55,30.99,24.74
2023-12-04,2771,77,1,877.38,68.23,6.3
2023-03-19,1858,23,4,901.1,79.15,25.88
2023-10-28,393,91,6,711.79,30.77,25.44
2023-10-22,952,74,2,652.73,61.51,4.9
2023-05-05,2938,91,2,756.76,32.46,7.9
2023-06-21,1809,90,4,270.66,20.21,39.11
2023-08-16,2073,78,2,197.24,6.45,41.89
2023-06-17,1410,18,2,881.69,58.61,44.3
2023-03-18,2401,97,7,802.11,48.59,10.98
2023-02-19,2036,73,3,619.95,19.22,36.18
2023-06-03,448,68,4,721.31,57.96,36.68
2023-11-12,2688,84,3,888.16,43.23,29.51
2023-04-16,1227,14,5,221.92,2.36,10.4
2023-01-15,2362,93,3,425.13,80.44,3.51
2023-12-08,1014,21,2,79.59,37.19,5.17
2023-01-12,1645,22,1,589.92,82.6,47.87
2023-12-18,2833,55,4,124.35,42.67,38.4
2023-09-03,1635,42,8,663.7,17.03,30.79
2023-10-02,2218,20,7,795.08,40.79,28.56
2023-01-15,855,52,10,812.18,41.54,44.93
2023-11-29,1059,78,1,408.75,74.6,15.25
2023-03-19,2429,15,8,273.7,38.66,0.83
2023-08-30,2674,20,9,395.57,74.89,46.49
2023-11-15,554,94,8,583.07,50.69,26.99
2023-03-21,2907,25,1,84.5,68.85,39.03
2023-10-02,2694,32,4,327.3,0.49,49.06
2023-09-10,2580,61,7,553.27,78.92,30.49
2023-03-08,2739,70,1,953.11,56.06,25.68
2023-07-29,1093,54,2,705.73,75.28,49.99
2023-06-28,1189,50,4,224.49,50.02,36.14
2023-06-22,1423,12,2,837.46,2.8,19.4
2023-10-05,1276,96,2,667.02,2.72,2.63
2023-03-24,195,22,2,85.22,95.22,37.22
2023-11-27,2126,81,10,303.53,57.21,4.9
2023-02-13,1139,74,7,501.24,52.77,37.48
2023-04-25,1975,95,8,258.19,35.03,37.47
2023-11-09,2644,87,2,191.26,81.64,41.91
2023-10-24,2751,71,2,917.76,13.45,24.33
2023-11-18,198,55,8,233.05,39.43,8.49
2023-03-13,2698,24,2,27.97,59.43,31.78
2023-06-26,1959,96,5,12.89,78.21,25.34
2023-06-29,1699,58,1,680.93,57.79,14.75
2023-07-30,1670,43,5,579.25,1.44,33.27
2023-12-26,2599,42,5,434.88,73.48,2.75
2023-09-08,48,65,5,176.4,20.52,17.4
2023-06-07,155,29,6,802.11,21.98,14.18
2023-01-25,2999,89,2,337.36,0.44,34.26
2023-09-14,2336,79,4,522.01,19.31,47.92
2023-12-05,954,50,7,654.42,58.48,22.85
2023-06-04,1096,66,6,634.57,47.17,33.98
2023-05-05,268,86,5,980.88,94.38,17.53
2023-01-10,53,17,9,532.75,53.34,24.79
2023-08-07,2777,73,5,945.95,3.36,4.3
2023-10-27,522,85,3,129.01,18.94,45.66
2023-07-23,2660,61,4,464.94,22.91,14.47
2023-05-22,2778,76,10,993.7,26.07,48.54
2023-11-12,21,41,7,418.35,0.37,45.06
2023-08-21,1499,40,5,555.73,38.96,43.62
2023-06-01,292,44,4,286.32,99.68,27.83
2023-03-24,1151,15,8,60.06,97.43,43.93
2023-04-02,374,90,4,57.02,4.05,37.15
2023-02-12,1308,13,3,430.79,51.74,0.48
2023-04-17,1658,86,9,936.87,95.72,31.54
2023-01-08,754,52,10,568.99,26.93,9.55
2023-02-26,2346,99,10,782.59,25.6,42.45
2023-02-12,530,17,5,289.22,88.9,21.99
2023-12-24,2011,61,3,292.05,4.46,4.3
2023-07-17,522,76,3,440.25,96.8,7.47
2023-07-17,632,68,5,331.33,1.4,12.15
2023-12-05,380,83,4,542.14,32.46,4.64
2023-11-16,2324,15,7,193.35,5.97,18.41
2023-12-30,1025,34,3,268.67,99.13,44.82
2023-01-17,1000,64,9,66.21,96.0,20.2
2023-02-26,2953,68,7,179.32,87.7,0.34
2023-01-10,2841,86,1,678.17,18.69,19.62
2023-09-01,2926,51,9,287.07,81.66,6.01
2023-07-21,2671,86,8,678.56,81.13,26.01
2023-03-20,1425,28,7,231.86,90.84,29.66
2023-02-12,1790,39,9,525.95,95.05,7.68
2023-10-30,724,47,5,211.1,94.54,9.18
2023-01-09,19,67,9,519.21,38.02,1.58
2023-10-30,535,17,2,782.22,5.73,28.87
2023-01-24,717,84,1,709.5,54.13,19.03
2023-11-17,524,42,6,432.49,98.39,40.06
2023-11-16,2419,73,5,162.83,63.13,29.1
2023-04-20,2640,71,3,139.18,49.63,33.11
2023-05-20,1751,14,1,605.21,10.63,41.2
2023-06-30,2647,38,3,704.52,81.71,20.03
2023-10-11,1877,49,5,401.18,60.4,31.48
2023-01-14,199,11,1,272.22,67.15,5.0
2023-03-21,2386,59,4,149.7,68.75,36.97
2023-06-24,1763,99,6,367.68,23.09,28.72
2023-12-14,2440,36,7,689.23,72.61,39.12
2023-04-17,2959,35,9,686.3,96.12,24.88
2023-10-06,319,31,4,193.54,75.83,6.55
2023-01-24,309,38,1,351.38,79.04,19.57
2023-05-16,1412,45,7,625.86,8.62,17.12
2023-05-30,1257,80,5,749.31,76.11,35.0
2023-12-17,1508,74,10,580.52,51.11,22.17
2023-04-26,609,69,10,720.14,62.64,32.81
2023-07-02,981,69,9,673.66,35.44,31.49
2023-04-28,548,68,4,953.83,15.79,24.19
2023-08-24,2467,29,9,396.67,89.92,49.52
2023-10-02,332,56,9,613.79,12.96,0.62
2023-05-01,1050,88,7,934.14,99.03,23.91
2023-06-01,2069,36,7,365.46,11.47,27.68
2023-03-25,2706,60,7,860.9,13.54,31.09
2023-02-23,1061,33,7,774.94,33.32,39.92
2023-02-11,1607,22,7,407.93,20.68,37.23
2023-01-09,1510,99,10,912.24,93.25,27.35
2023-05-17,1568,30,7,14.71,77.73,48.33
2023-12-04,2705,13,2,451.29,16.95,43.8
2023-05-21,2202,44,7,475.85,37.96,47.05
2023-08-15,2416,32,1,882.68,3.63,33.16
2023-10-11,1529,84,6,254.32,84.2,11.34
2023-06-01,395,70,5,282.9,73.84,30.54
2023-06-17,2639,25,7,696.61,61.84,11.08
2023-10-13,879,79,6,668.72,93.06,37.02
2023-08-30,153,78,8,505.2,92.0,32.61
2023-10-05,2985,13,7,226.69,84.42,46.54
2023-11-09,216,43,7,506.37,86.25,12.7
2023-04-07,2726,18,7,849.77,22.6,29.03
2023-03-26,200,18,5,476.85,59.95,26.01
2023-10-02,369,99,2,44.46,45.03,37.15
2023-07-07,1091,10,3,89.28,48.22,10.71
2023-12-14,503,32,3,572.59,76.22,17.43
2023-03-08,2299,44,1,994.5,85.15,39.77
2023-06-12,2637,69,10,862.29,96.65,45.66
2023-06-03,2444,50,1,872.87,37.31,3.31
2023-03-04,1447,81,1,959.62,98.15,37.22
2023-09-16,1377,54,3,286.01,95.54,5.51
2023-09-26,2201,31,5,672.21,99.03,33.25
2023-01-14,375,80,9,497.21,32.9,18.4
2023-02-18,917,31,8,800.08,34.15,37.1
2023-06-14,1446,72,8,754.63,73.11,33.96
2023-12-24,461,94,1,366.97,50.91,6.29
2023-01-11,331,63,6,443.41,55.73,28.27
2023-09-23,2130,26,6,20.38,79.07,36.21
2023-06-07,1992,85,7,58.56,97.97,16.67
2023-06-15,891,57,9,82.49,57.2,10.15
2023-10-20,911,34,4,309.31,35.14,47.05
2023-07-18,2104,95,1,791.26,90.39,33.09
2023-12-09,1394,12,2,134.56,58.11,19.41
2023-04-28,1678,66,4,145.8,80.66,23.09
2023-03-11,2896,58,4,647.91,98.56,15.51
2023-04-25,1962,48,7,473.78,95.79,12.31
2023-09-27,431,71,9,594.95,8.57,25.83
2023-01-18,1589,34,5,64.38,30.92,22.59
2023-07-06,1453,79,2,166.86,41.66,2.05
2023-06-21,1954,53,4,422.2,59.35,14.3
2023-04-14,1638,18,9,684.49,40.46,9.05
2023-10-01,30,50,1,947.12,95.49,46.33
2023-10-18,1027,76,3,222.88,3.12,13.57
2023-09-23,2508,50,7,874.73,22.79,2.01
2023-12-17,966,25,5,543.32,42.39,31.01
2023-05-05,501,34,5,308.75,44.45,2.05
2023-10-21,2682,42,9,834.4,91.93,34.81
2023-09-08,2173,52,5,238.14,78.99,1.61
2023-08-13,1999,74,6,452.21,71.78,12.67
2023-02-09,1360,89,6,587.89,35.68,31.9
2023-10-22,1768,88,5,31.37,18.47,47.52
2023-03-04,2465,27,3,870.58,44.62,5.89
2023-08-11,2435,98,8,159.13,28.36,32.81
2023-03-15,2051,18,1,286.88,72.53,37.93
2023-03-17,308,66,8,243.95,21.22,18.23
2023-04-06,925,60,5,222.68,24.77,10.72
2023-10-06,1932,53,9,848.04,27.85,1.44
2023-12-05,1032,25,7,812.96,90.16,34.35
2023-11-10,808,68,3,113.23,41.11,40.25
2023-01-30,1012,39,7,149.08,25.13,32.41
2023-05-05,2243,42,1,657.97,90.01,14.21
2023-10-20,1612,55,5,524.85,97.08,31.79
2023-04-01,71,98,10,529.61,71.22,46.75
2023-07-30,2276,37,3,366.55,72.34,17.03
2023-02-07,548,81,8,703.37,99.1,43.64
2023-10-03,2301,69,3,845.21,75.41,14.12
2023-05-20,2695,83,10,230.98,39.46,39.74
2023-03-14,1861,24,10,548.31,19.31,6.04
2023-04-20,1133,57,10,649.9,46.77,26.04
2023-08-25,2592,15,6,453.57,31.44,8.27
2023-07-01,1823,46,2,774.85,35.2,35.49
2023-05-28,1302,39,2,920.21,73.04,10.0
2023-03-02,2969,35,7,711.15,45.31,0.05
2023-02-22,2459,23,8,855.37,72.99,8.43
2023-10-01,2626,61,9,246.45,18.67,39.61
2023-12-12,1671,74,5,877.98,81.66,3.13
2023-12-24,2518,94,4,57.16,57.31,6.32
2023-10-15,1133,52,1,526.38,62.04,11.53
2023-02-13,2131,45,9,858.93,20.44,45.04
2023-12-08,1435,96,10,780.08,55.02,35.11
2023-10-10,1406,48,10,249.78,34.65,13.93
2023-01-13,1586,30,1,876.99,84.11,48.83
2023-01-30,304,22,7,619.52,87.02,10.72
2023-12-15,1169,80,10,989.51,23.23,21.85
2023-04-05,1174,31,8,142.02,21.42,35.31
2023-07-02,1263,59,8,82.05,73.16,27.22
2023-01-03,400,97,8,871.97,10.95,48.15
2023-12-29,45,95,2,438.2,31.24,26.61
2023-12-09,811,35,9,856.43,86.32,7.2
2023-05-21,2999,52,3,60.53,15.78,37.82
2023-09-14,1569,14,10,674.71,64.63,34.97
2023-08-29,874,43,6,157.02,22.57,37.38
2023-01-15,615,29,1,378.64,95.85,2.75
2023-06-11,2423,94,5,574.88,73.32,22.09
2023-10-09,2629,45,9,203.51,22.91,5.26
2023-04-03,393,52,10,422.33,45.62,40.74
2023-07-13,493,39,4,171.23,74.74,42.13
2023-11-07,2317,52,2,465.27,6.1,32.04
2023-12-28,700,72,2,634.24,0.36,35.2
2023-05-29,1996,87,6,743.6,72.17,15.64
2023-02-27,700,14,7,172.3,22.62,0.49
2023-01-21,634,91,2,537.63,73.54,37.3
2023-09-01,783,67,8,571.51,21.25,32.74
2023-07-13,1093,28,6,759.42,35.57,35.5
2023-02-19,802,48,8,325.55,3.84,6.43
2023-09-03,365,51,9,269.22,59.73,28.93
2023-06-10,566,19,4,958.77,62.11,23.12
2023-07-31,2655,39,5,988.04,96.54,48.65
2023-03-02,1644,26,2,380.72,16.34,3.82
2023-05-31,815,80,6,12.84,63.07,36.35
2023-07-26,2186,99,7,317.62,73.14,21.66
2023-06-19,1322,95,4,539.63,4.13,17.86
2023-08-04,1986,63,3,94.33,59.83,5.95
